"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"O00560-2","SDCBP","Isoform 2 of Syntenin-1",0.0161133043714356,-0.164739052039661,-0.0495913961211877,0.0261154495726089,1.58310249346388,"Unchanged"
"O00560","SDCBP","Syntenin-1",0.00131172366410755,-0.378856549808477,-0.114047185546117,0.00256066587841782,2.5916470855792,"Unchanged"
"O00562","PITPNM1","Membrane-associated phosphatidylinositol transfer protein 1",0.0911480825517144,0.140961623662577,0.0424336769599332,0.125255927637354,0.902201712332746,"Unchanged"
"O00566","MPHOSPH10","U3 small nucleolar ribonucleoprotein protein MPP10",0.729529075570836,0.0343181701019706,0.010330798596992,0.777344862870578,0.109386267152492,"Unchanged"
"O00567","NOP56","Nucleolar protein 56",6.54469771490079e-14,-1.21853298167724,-0.366814978190716,4.07889704781295e-13,12.3894572562252,"Downregulated"
"O00571","DDX3X","ATP-dependent RNA helicase DDX3X",4.10689132147593e-10,-0.56390201593223,-0.16975142141099,1.73142519137208e-09,8.76159626800488,"Unchanged"
"O00584","RNASET2","Ribonuclease T2",0.473506973331253,-0.072814927048567,-0.0219194771737032,0.538416952684317,0.268881274301644,"Unchanged"
"O00592","PODXL","Podocalyxin",0.000237529499662557,-0.469875493125479,-0.141446617658174,0.000517148086283639,3.28638507809199,"Unchanged"
"O00623","PEX12","Peroxisome assembly protein 12",0.00652276922095521,0.283735136033677,0.0854127867699368,0.0113224498212149,1.94605959534518,"Unchanged"
"O00625","PIR","Pirin",4.06213393530892e-05,0.367619158211694,0.110664393602463,9.78346932777232e-05,4.00950711221365,"Unchanged"
"O00629","KPNA4","Importin subunit alpha-3",0.0972843060844605,0.177076816629354,0.053305433342126,0.132761972251076,0.876926304535525,"Unchanged"
"O00712","NFIB","Nuclear factor 1 B-type",1.34727086860741e-08,-0.987332180195183,-0.297216601923065,4.77958728631543e-08,7.32060960276323,"Unchanged"
"O00743","PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit",0.194585083715215,-0.108310529023468,-0.0326047180822981,0.245925005876233,0.609197309561724,"Unchanged"
"O00754","MAN2B1","Lysosomal alpha-mannosidase",4.79302559579959e-10,-0.97979462537438,-0.294947571828042,2.00232275344525e-09,8.69846591749471,"Unchanged"
"O00763","ACACB","Acetyl-CoA carboxylase 2",0.0273296494273579,-0.138551156320193,-0.0417080539863073,0.04238093892076,1.37282942602098,"Unchanged"
"O00764","PDXK","Pyridoxal kinase",2.0062623700172e-11,0.464491877467299,0.139825987859936,9.77326255585058e-11,10.0099604338783,"Unchanged"
"O00767","SCD","Stearoyl-CoA desaturase",1.03011309682825e-14,-0.963716443526947,-0.290107556816224,7.00944676844733e-14,13.1543162580522,"Unchanged"
"O14490","DLGAP1","Disks large-associated protein 1",0.0626548784712442,0.155528232358332,0.0468186631124553,0.0895830900855188,1.04777396104802,"Unchanged"
"O14490-6","DLGAP1","Isoform 6 of Disks large-associated protein 1",7.44936964752703e-09,0.680265716020989,0.204780385544153,2.72261426195142e-08,7.56501388483438,"Unchanged"
"O14495","PLPP3","Phospholipid phosphatase 3",9.70482053191372e-06,0.552905021061663,0.166440996092786,2.51014363701618e-05,4.60030142633621,"Unchanged"
"O14497","ARID1A","AT-rich interactive domain-containing protein 1A",0.0215485266821205,-0.208313910122443,-0.0627087354609059,0.0341143763022179,1.46706256432197,"Unchanged"
"O14498","ISLR","Immunoglobulin superfamily containing leucine-rich repeat protein",4.9787915958803e-05,0.542409095945036,0.163281407800438,0.000118914797194743,3.92476410046813,"Unchanged"
"O14514","ADGRB1","Adhesion G protein-coupled receptor B1",0.100309583818284,-0.192190758542602,-0.0578551832107368,0.136458251679383,0.865000197257055,"Unchanged"
"O14519","CDK2AP1","Cyclin-dependent kinase 2-associated protein 1",0.798072140266208,0.0284950699468638,0.00857787078254928,0.835781109519139,0.077907449086521,"Unchanged"
"O14522","PTPRT","Receptor-type tyrosine-protein phosphatase T",0.00136432803492579,0.218210605456328,0.0656879376143531,0.00265959082147723,2.5751851745132,"Unchanged"
"O14523","C2CD2L","Phospholipid transfer protein C2CD2L",1.85247077341367e-22,1.17380356989237,0.353350083555066,3.48881995659575e-21,20.4573214420952,"Upregulated"
"O14525","ASTN1","Astrotactin-1",3.0557755358691e-05,0.294522918348211,0.0886602328333049,7.48690379182067e-05,4.12569774760521,"Unchanged"
"O14531","DPYSL4","Dihydropyrimidinase-related protein 4",5.79541224668982e-07,0.221857533585121,0.0667857723731505,1.71082555102496e-06,5.76679427221796,"Unchanged"
"O14545","TRAFD1","TRAF-type zinc finger domain-containing protein 1",0.00960867437904315,-0.264891733400964,-0.0797403573571168,0.0161661197204648,1.79139420929692,"Unchanged"
"O14548","COX7A2L","Cytochrome c oxidase subunit 7A-related protein, mitochondrial",2.08482108925453e-07,0.602493253518927,0.18136854149438,6.40119009720778e-07,6.19373927529718,"Unchanged"
"O14558","HSPB6","Heat shock protein beta-6",3.21174576410956e-05,0.493761105545624,0.148636903461442,7.85055445106639e-05,4.10509966981077,"Unchanged"
"O14562","UBFD1","Ubiquitin domain-containing protein UBFD1",0.72660306493705,-0.0335859724174155,-0.0101103851311852,0.77518571840444,0.110594237086392,"Unchanged"
"O14576-2","DYNC1I1","Isoform 2 of Cytoplasmic dynein 1 intermediate chain 1",2.78322671800656e-20,1.33667005040718,0.402377779478248,3.88355906219013e-19,18.4107700855942,"Upregulated"
"O14578-3","CIT","Isoform 3 of Citron Rho-interacting kinase",1.61718805984665e-10,0.618941105327926,0.186319838253125,7.14111293819536e-10,9.14623409841281,"Unchanged"
"O14579","COPE","Coatomer subunit epsilon",1.41711829889988e-08,-0.354288750833026,-0.106651541127063,5.01705004330605e-08,7.29955156701624,"Unchanged"
"O14594","NCAN","Neurocan core protein",3.19114975493057e-16,-1.13735967305134,-0.342379377447031,2.63748144613147e-15,14.5788105868112,"Downregulated"
"O14602","EIF1AY","Eukaryotic translation initiation factor 1A, Y-chromosomal",5.00370219238358e-11,-0.662819277120577,-0.19952848411761,2.32103090256393e-10,9.63431907724178,"Unchanged"
"O14613","CDC42EP2","Cdc42 effector protein 2",0.377480658531307,-0.104182175499703,-0.0313619598389396,0.440937837528605,0.355622632122174,"Unchanged"
"O14617-5","AP3D1","Isoform 5 of AP-3 complex subunit delta-1",4.64939050383568e-24,0.671716882834437,0.202206930327073,1.08271110618038e-22,21.9654874083135,"Unchanged"
"O14618","CCS","Copper chaperone for superoxide dismutase",0.117425102389132,-0.0994445538485689,-0.0299357936138412,0.156862641621761,0.804480475593339,"Unchanged"
"O14639-4","ABLIM1","Isoform 4 of Actin-binding LIM protein 1",0.235330413046766,-0.123509249043892,-0.0371799887041442,0.291174391874234,0.535846822891801,"Unchanged"
"O14639","ABLIM1","Actin-binding LIM protein 1",0.000944947067929001,0.222833801718383,0.0670796583650732,0.00188252027145509,2.7252603385091,"Unchanged"
"O14640","DVL1","Segment polarity protein dishevelled homolog DVL-1",0.0959119002151401,0.246395334007121,0.0741723863277889,0.131077281660533,0.882472573790058,"Unchanged"
"O14653","GOSR2","Golgi SNAP receptor complex member 2",0.000253702703678158,-0.324464457141273,-0.0976735341263535,0.00055010152137576,3.25955715395192,"Unchanged"
"O14656","TOR1A","Torsin-1A",0.754435276427271,-0.0201677639265725,-0.00607110188736831,0.799066127906144,0.0974172785128371,"Unchanged"
"O14662","STX16","Syntaxin-16",0.027151616699287,0.25262237635875,0.0760469128598991,0.042114332562598,1.3755700777144,"Unchanged"
"O14672","ADAM10","Disintegrin and metalloproteinase domain-containing protein 10",0.818878906027359,0.0344750976794295,0.010378038504954,0.853809151300346,0.068639194650433,"Unchanged"
"O14682","ENC1","Ectoderm-neural cortex protein 1",0.00138171093991829,0.31167020303711,0.0938220798688534,0.00269195407259942,2.56993235387852,"Unchanged"
"O14683","TP53I11","Tumor protein p53-inducible protein 11",5.16800683028879e-27,1.23644987239953,0.372208499727161,1.92557140979355e-25,24.7154403709367,"Upregulated"
"O14732","IMPA2","Inositol monophosphatase 2",0.0216546521513536,0.279854239144777,0.084244520396299,0.0342587829422263,1.46522806959187,"Unchanged"
"O14734","ACOT8","Acyl-coenzyme A thioesterase 8",7.35186541119874e-05,0.27499602525384,0.0827820522897754,0.000171377775716581,3.76604549810392,"Unchanged"
"O14735","CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase",0.757682877671774,0.0279366799353955,0.00840977863981817,0.801809375947517,0.0959288696389249,"Unchanged"
"O14737","PDCD5","Programmed cell death protein 5",9.47478809312653e-18,0.506904616738714,0.152593494578907,9.42420120143162e-17,16.0257554505134,"Unchanged"
"O14744","PRMT5","Protein arginine N-methyltransferase 5",0.068286408064719,-0.106708980586777,-0.0321226039633454,0.0966724606264341,1.01469722706883,"Unchanged"
"O14745","NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1",0.000192354724306857,-0.31595029116381,-0.0951105147790755,0.000423610579759479,3.37303320183702,"Unchanged"
"O14773","TPP1","Tripeptidyl-peptidase 1",0.00392385473311274,-0.408618944098682,-0.123006558970247,0.0070766956241094,2.1501694834413,"Unchanged"
"O14775-2","GNB5","Isoform 2 of Guanine nucleotide-binding protein subunit beta-5",1.37242164428538e-11,0.86157466008066,0.259359816188277,6.86011776218938e-11,10.1636684290411,"Unchanged"
"O14776","TCERG1","Transcription elongation regulator 1",2.51922609551223e-21,-1.06537257660852,-0.320709102116986,4.05724894307613e-20,19.3917683442091,"Downregulated"
"O14786","NRP1","Neuropilin-1",0.974775199823321,0.00297200227407757,0.000894661831678873,0.981897625658651,0.00793379014505216,"Unchanged"
"O14787","TNPO2","Transportin-2",0.349453947137154,0.0810374250449293,0.0243946957098953,0.412110531670898,0.384986286741822,"Unchanged"
"O14791","APOL1","Apolipoprotein L1",0.000237413412712341,0.480538969519841,0.144656643910932,0.000517058658396892,3.28646018500468,"Unchanged"
"O14793","MSTN","Growth/differentiation factor 8",0.396144097165214,0.0988982645604786,0.0297713441518161,0.460398122029981,0.336866456531559,"Unchanged"
"O14802","POLR3A","DNA-directed RNA polymerase III subunit RPC1",0.902254400525506,-0.0110225489231857,-0.00331811785455259,0.924244253651704,0.0342132409064534,"Unchanged"
"O14807","MRAS","Ras-related protein M-Ras",3.05779334843265e-12,0.510281412539975,0.153610011404319,1.62383432594347e-11,10.7894582823602,"Unchanged"
"O14810","CPLX1","Complexin-1",0.000286314692955937,0.511899800374695,0.154097194687187,0.000615393569861326,3.21084704593116,"Unchanged"
"O14818","PSMA7","Proteasome subunit alpha type-7",0.549146540413905,0.0377850159822568,0.0113744231973023,0.611908681389112,0.213313385253031,"Unchanged"
"O14827","RASGRF2","Ras-specific guanine nucleotide-releasing factor 2",1.74676319186222e-08,0.604722663241292,0.182039660693437,6.10879689574141e-08,7.21404431397833,"Unchanged"
"O14828","SCAMP3","Secretory carrier-associated membrane protein 3",7.75096987854688e-12,0.534298022012107,0.160839731249578,3.95465842878043e-11,10.4028910213703,"Unchanged"
"O14841","OPLAH","5-oxoprolinase",9.17689305093913e-07,0.397157245419787,0.119556243866637,2.65336928691793e-06,5.57620230218139,"Unchanged"
"O14874","BCKDK","Branched-chain alpha-ketoacid dehydrogenase kinase",4.84308288133528e-10,0.463486099804046,0.139523218614328,2.02200910363683e-09,8.69421689342833,"Unchanged"
"O14879","IFIT3","Interferon-induced protein with tetratricopeptide repeats 3",3.232774067354e-08,-0.708894197254674,-0.213398417125796,1.09286472026832e-07,6.96143359365604,"Unchanged"
"O14880","MGST3","Glutathione S-transferase 3, mitochondrial",2.89318705607054e-10,0.822899193018065,0.247717340506122,1.24495221028532e-09,8.90484731941782,"Unchanged"
"O14907","TAX1BP3","Tax1-binding protein 3",0.00402137333255061,-0.360446073790217,-0.108505080030168,0.00723742203166354,2.14041610186909,"Unchanged"
"O14908","GIPC1","PDZ domain-containing protein GIPC1",0.159939515714323,-0.12633559129868,-0.0380308025008482,0.20695758997913,0.684118641620751,"Unchanged"
"O14910","LIN7A","Protein lin-7 homolog A",0.000379535120319353,0.420680672165862,0.12663750091801,0.000802249489224562,3.09569055073857,"Unchanged"
"O14917","PCDH17","Protocadherin-17",0.0495698075477759,0.128066889479692,0.0385519751847713,0.0723908227599194,1.14031648735743,"Unchanged"
"O14920","IKBKB","Inhibitor of nuclear factor kappa-B kinase subunit beta",0.916165633384447,-0.00946047874621048,-0.00284788787595092,0.935159145701021,0.0291144744554634,"Unchanged"
"O14924","RGS12","Regulator of G-protein signaling 12",3.27328890567762e-06,0.273486711718211,0.0823277036426895,8.91809503036989e-06,5.04972790416119,"Unchanged"
"O14925","TIMM23","Mitochondrial import inner membrane translocase subunit Tim23",0.00291387701556511,0.370156389303297,0.111428176266966,0.00539059427490346,2.26836335427811,"Unchanged"
"O14929","HAT1","Histone acetyltransferase type B catalytic subunit",0.331284540397213,-0.0923497704784442,-0.0278000510066957,0.393443200716401,0.405117955543603,"Unchanged"
"O14933","UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6",1.81298172497787e-06,-0.575995713212927,-0.173391987050959,5.06972942404562e-06,5.29501521872971,"Unchanged"
"O14936","CASK","Peripheral plasma membrane protein CASK",0.000105274395752876,-0.251109338815651,-0.0755914431748605,0.000241322384411231,3.61740239224207,"Unchanged"
"O14939","PLD2","Phospholipase D2",1.58014203586145e-05,-0.418269834971725,-0.125911766607913,3.99117590809562e-05,4.3988991305894,"Unchanged"
"O14949","UQCRQ","Cytochrome b-c1 complex subunit 8",0.000558749903719447,0.273074709421957,0.0822036785932347,0.00115209784215918,2.9385106367935,"Unchanged"
"O14950","MYL12B","Myosin regulatory light chain 12B",0.00255021309780127,0.165567408346813,0.0498407562167379,0.00475869487903198,2.32251214067317,"Unchanged"
"O14964","HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate",3.72871268918384e-10,0.280189410418228,0.0843454170032927,1.57874794634793e-09,8.80168720137111,"Unchanged"
"O14967","CLGN","Calmegin",0.986401287574023,-0.00207751022582503,-0.000625392894272008,0.989561300778122,0.00455729719780004,"Unchanged"
"O14972","VPS26C","Vacuolar protein sorting-associated protein 26C",0.000614237140643066,-0.343240803356776,-0.103325777546192,0.00125822781885666,2.9002407169873,"Unchanged"
"O14974","PPP1R12A","Protein phosphatase 1 regulatory subunit 12A",0.0430888420112005,-0.0944400333987785,-0.0284292828445405,0.0638734167705817,1.19467985157459,"Unchanged"
"O14976","GAK","Cyclin-G-associated kinase",3.35642033840656e-29,0.658787470371593,0.198314789349446,1.77967733789511e-27,26.7496587297551,"Unchanged"
"O14979","HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like",3.57971447759723e-22,-1.21199837087252,-0.364847864328507,6.5277703423486e-21,20.1852351331766,"Downregulated"
"O14979-2","HNRNPDL","Isoform 2 of Heterogeneous nuclear ribonucleoprotein D-like",7.12271458561579e-05,-0.482213320676937,-0.145160673832492,0.000166148465782232,3.77950366464941,"Unchanged"
"O14980","XPO1","Exportin-1",3.13691496434565e-09,-0.395145624578445,-0.11895068565349,1.19926538265306e-08,7.92108470224835,"Unchanged"
"O14981","BTAF1","TATA-binding protein-associated factor 172",0.929429950838296,-0.00796422020921916,-0.00239746917504822,0.945199269862551,0.0244766225187074,"Unchanged"
"O14983","ATP2A1","Sarcoplasmic/endoplasmic reticulum calcium ATPase 1",0.000112015519520248,0.273911730042411,0.0824556469069804,0.000255669859620221,3.59232046701533,"Unchanged"
"O14994","SYN3","Synapsin-3",1.30419104848887e-24,1.80709418184476,0.543989553725134,3.41817068335886e-23,22.4662062549593,"Upregulated"
"O15018","PDZD2","PDZ domain-containing protein 2",0.0538455014668099,0.19425641549565,0.058477007914356,0.0779741684056137,1.1080492482961,"Unchanged"
"O15020","SPTBN2","Spectrin beta chain, non-erythrocytic 2",1.2658029013496e-18,0.919367473276147,0.276757186493924,1.41642522711084e-17,16.8488063468832,"Unchanged"
"O15027","SEC16A","Protein transport protein Sec16A",7.03974266819211e-06,-0.391763971583038,-0.117932706666946,1.84435371386728e-05,4.7341557854248,"Unchanged"
"O15031","PLXNB2","Plexin-B2",2.46215876332487e-25,-0.999459630304121,-0.300867328176774,7.19138150660946e-24,23.1431876710825,"Unchanged"
"O15034","RIMBP2","RIMS-binding protein 2",9.77660580793267e-21,1.29213452672358,0.38897125097688,1.43996033833504e-19,18.8416494697655,"Upregulated"
"O15040","TECPR2","Tectonin beta-propeller repeat-containing protein 2",0.00234153636353487,0.216881375387009,0.0652877994923497,0.00439667942082426,2.35687519934337,"Unchanged"
"O15042","U2SURP","U2 snRNP-associated SURP motif-containing protein",5.39133248604745e-05,-0.335810555390535,-0.101089050033132,0.000127925834169794,3.89304174242966,"Unchanged"
"O15047","SETD1A","Histone-lysine N-methyltransferase SETD1A",0.000164419465699309,-0.551735031729268,-0.166088794209128,0.000365358922329252,3.43728028240376,"Unchanged"
"O15050","TRANK1","TPR and ankyrin repeat-containing protein 1",0.0243527935534223,0.265853128452122,0.080029766105198,0.0381248707616943,1.41879161984393,"Unchanged"
"O15056","SYNJ2","Synaptojanin-2",0.158975557126163,0.147294882694243,0.0443401778987745,0.205942212980763,0.686254624797252,"Unchanged"
"O15061","SYNM","Synemin",7.64530464572685e-08,-0.694809951423746,-0.209158636664381,2.46718562373573e-07,6.60779817425107,"Unchanged"
"O15066","KIF3B","Kinesin-like protein KIF3B",1.58097049165243e-09,0.434008895477541,0.130649695923734,6.24505994209755e-09,8.20446338877147,"Unchanged"
