"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"P14174","MIF","Macrophage migration inhibitory factor",0.274248709427333,-0.14193554353645,-0.0427268560553423,0.348974774613736,0.457205964565161,"Unchanged"
"P14209","CD99","CD99 antigen",4.71456414949965e-14,-1.26496857787629,-0.380793485513171,1.41910439661577e-12,11.8479856544323,"Downregulated"
"P14314","PRKCSH","Glucosidase 2 subunit beta",0.0103907405867071,-0.134855556528226,-0.0405955675969557,0.0197690794546432,1.7040135530979,"Unchanged"
"P14317","HCLS1","Hematopoietic lineage cell-specific protein",0.000981355813962239,-0.272825942164607,-0.0821287921868332,0.00243853122770069,2.61287167848486,"Unchanged"
"P14324","FDPS","Farnesyl pyrophosphate synthase",0.428544229595129,0.0630149442132524,0.0189693883832814,0.50930265079297,0.293024063423736,"Unchanged"
"P14373","TRIM27","Zinc finger protein RFP",0.60990360367117,-0.0480676710022845,-0.0144698107933954,0.678731924460022,0.168301723092671,"Unchanged"
"P14384","CPM","Carboxypeptidase M",0.183531040905133,-0.161869818479794,-0.048727670755102,0.248298226684805,0.605026382111783,"Unchanged"
"P14406","COX7A2","Cytochrome c oxidase subunit 7A2, mitochondrial",5.18298794616499e-07,0.440506691719877,0.132605727498389,2.7630576885472e-06,5.55861004756406,"Unchanged"
"P14415","ATP1B2","Sodium/potassium-transporting ATPase subunit beta-2",4.33049125879743e-06,0.377916619203107,0.113764238240058,1.85059369168572e-05,4.73268892259153,"Unchanged"
"P14543","NID1","Nidogen-1",0.615857835021065,0.0655224067098805,0.0197242098077689,0.683372192015486,0.165342697617943,"Unchanged"
"P14550","AKR1A1","Aldo-keto reductase family 1 member A1",3.82284074516419e-09,-0.298031784411176,-0.0897165067690249,3.34401538787015e-08,7.47573173277258,"Unchanged"
"P14618","PKM","Pyruvate kinase PKM",0.293411017235581,-0.0660838725152253,-0.0198932278567174,0.370214560096076,0.431546504964436,"Unchanged"
"P14618-2","PKM","Isoform M1 of Pyruvate kinase PKM",5.77933220418244e-07,0.810545201244334,0.243998418416043,3.05497982234889e-06,5.51499165385726,"Unchanged"
"P14621","ACYP2","Acylphosphatase-2",0.00016092394666489,-0.27329638695551,-0.0822704101801988,0.000481235906447326,3.31764197611572,"Unchanged"
"P14625","HSP90B1","Endoplasmin",0.000181058582839617,-0.187023617767382,-0.0562997188455771,0.000536098286732595,3.27075558069443,"Unchanged"
"P14649","MYL6B","Myosin light chain 6B",0.240024381158534,0.0592770796161544,0.0178441790198244,0.312285401911245,0.505448316818704,"Unchanged"
"P14678","SNRPB","Small nuclear ribonucleoprotein-associated proteins B and B'",0.000295843140379819,-0.443085228056164,-0.133381944280521,0.00083302563996654,3.07934163109668,"Unchanged"
"P14735","IDE","Insulin-degrading enzyme",2.25055377792306e-06,-0.505366663564945,-0.152130524541676,1.03214019901688e-05,4.98626130704609,"Unchanged"
"P14854","COX6B1","Cytochrome c oxidase subunit 6B1",0.108181073092197,0.376054899080536,0.113203804639633,0.156067839435855,0.806686581848122,"Unchanged"
"P14866","HNRNPL","Heterogeneous nuclear ribonucleoprotein L",0.0163574847342335,-0.293902456605162,-0.0884734552374853,0.0295704543071261,1.52914200311804,"Unchanged"
"P14867","GABRA1","Gamma-aminobutyric acid receptor subunit alpha-1",2.54251749782662e-14,1.24208685227333,0.37390539975413,8.11369125579577e-13,12.0907815221993,"Upregulated"
"P14868","DARS1","Aspartate--tRNA ligase, cytoplasmic",5.64143734545782e-17,-0.789612424841007,-0.237697024826114,4.27323380464184e-15,14.3692433446534,"Unchanged"
"P14923","JUP","Junction plakoglobin",0.000392998989082581,-0.95145274893477,-0.286415816886317,0.00107284832940445,2.96946167072609,"Unchanged"
"P14927","UQCRB","Cytochrome b-c1 complex subunit 7",2.39678753070696e-15,0.534333455490694,0.160850397789484,1.05229658911867e-13,12.9778618373079,"Unchanged"
"P15056","BRAF","Serine/threonine-protein kinase B-raf",0.0103335936343088,0.178134820159102,0.0536239241400986,0.019665781590638,1.70628878844794,"Unchanged"
"P15104","GLUL","Glutamine synthetase",0.000907258368301048,0.314072496815919,0.094545242354672,0.0022773969164964,2.64256127170292,"Unchanged"
"P15121","AKR1B1","Aldo-keto reductase family 1 member B1",0.000430836144112297,-0.17057684919495,-0.0513487481735312,0.0011668972657627,2.93296737778184,"Unchanged"
"P15144","ANPEP","Aminopeptidase N",0.0219816672186907,-0.20939949653572,-0.0630355295341875,0.0384762905379469,1.41480680452808,"Unchanged"
"P15170-2","GSPT1","Isoform 2 of Eukaryotic peptide chain release factor GTP-binding subunit ERF3A",3.59891174471884e-07,-0.29945058645314,-0.0901436087415655,2.00184496261478e-06,5.69856956046717,"Unchanged"
"P15289","ARSA","Arylsulfatase A",2.27640283765589e-07,-0.535584055282151,-0.161226865839283,1.32864053852346e-06,5.87659250081178,"Unchanged"
"P15311","EZR","Ezrin",1.18395962678802e-07,-0.554803699544564,-0.167012555268261,7.29314897895425e-07,6.13708491490582,"Unchanged"
"P15313","ATP6V1B1","V-type proton ATPase subunit B, kidney isoform",1.73419177630019e-11,0.844098561637749,0.254098986349784,2.80158672117824e-10,9.55259592970319,"Unchanged"
"P15374","UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3",0.0086965890367502,-0.214188593398214,-0.0644771913419386,0.0168623314290631,1.77308237889416,"Unchanged"
"P15529","CD46","Membrane cofactor protein",0.919572101242421,0.0110430289820904,0.00332428296659588,0.939053406498371,0.027309707533707,"Unchanged"
"P15531","NME1","Nucleoside diphosphate kinase A",0.225828036696818,0.125048498718433,0.0376433490269974,0.29655794569464,0.527890435396931,"Unchanged"
"P15559","NQO1","NAD(P)H dehydrogenase [quinone] 1",0.207897117991339,-0.15037486504175,-0.0452673449714899,0.275955100002754,0.559161575207753,"Unchanged"
"P15586","GNS","N-acetylglucosamine-6-sulfatase",0.00677404495093009,-0.24996643696431,-0.075247395435507,0.0134952288574454,1.86981974610688,"Unchanged"
"P15735","PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",0.159656433785182,-0.115311526464945,-0.0347122283117494,0.220322682298551,0.656940789776111,"Unchanged"
"P15848","ARSB","Arylsulfatase B",0.000241704995440304,-0.318984300046305,-0.0960238424598171,0.000694775868878239,3.15815527398288,"Unchanged"
"P15880","RPS2","Small ribosomal subunit protein uS5",0.000387296461350261,-0.31164231432559,-0.0938136845301456,0.00105937877305054,2.97494873334433,"Unchanged"
"P15882","CHN1","N-chimaerin",0.784265946098787,-0.0210553175963986,-0.0063382821647476,0.828424704228457,0.0817469586075019,"Unchanged"
"P15884-6","TCF4","Isoform A- of Transcription factor 4",0.184507715582231,-0.147934122590192,-0.0445326082818802,0.249472672324111,0.602977020817557,"Unchanged"
"P15924","DSP","Desmoplakin",0.000208865998285888,-0.719654996522255,-0.216637740482657,0.000611602942304428,3.21353043394725,"Unchanged"
"P15927","RPA2","Replication protein A 32 kDa subunit",0.026479413051211,-0.240735429106103,-0.0724685851799767,0.0452797306281314,1.34409616545636,"Unchanged"
"P15954","COX7C","Cytochrome c oxidase subunit 7C, mitochondrial",1.42180969806133e-06,0.506426193824766,0.152449474931196,6.81345758255405e-06,5.16663244345382,"Unchanged"
"P16035","TIMP2","Metalloproteinase inhibitor 2",0.660716551863808,0.0371652453947027,0.0111878536600181,0.724863789908838,0.139743594599485,"Unchanged"
"P16070","CD44","CD44 antigen",3.3325171204614e-21,-1.79736863925707,-0.541061873682131,1.27616891729669e-18,17.8940918373746,"Downregulated"
"P16083","NQO2","Ribosyldihydronicotinamide dehydrogenase [quinone]",0.982012085510727,-0.00138056135646547,-0.000415590379150674,0.986506788257077,0.00589992197545222,"Unchanged"
"P16104","H2AX","Histone H2AX",0.000282320711429687,-0.69124946453219,-0.208086823310854,0.000798537818582205,3.09770451094362,"Unchanged"
"P16112","ACAN","Aggrecan core protein",0.0116391626321804,-0.535875376024091,-0.161314562120966,0.0218606942843649,1.66033604919874,"Unchanged"
"P16144","ITGB4","Integrin beta-4",0.0580684639816482,-0.183739275784483,-0.0553110333927061,0.0904351383247856,1.04366279280468,"Unchanged"
"P16152","CBR1","Carbonyl reductase [NADPH] 1",0.690940794553914,0.0704405165513293,0.0212047083920153,0.749906297726363,0.124992999171898,"Unchanged"
"P16157","ANK1","Ankyrin-1",0.208901153935321,0.150367748128395,0.0452652025670933,0.277234434747048,0.557152827841488,"Unchanged"
"P16219","ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial",0.102766055953866,0.200701259606117,0.0604170993089849,0.149286917532139,0.825978249157387,"Unchanged"
"P16220","CREB1","Cyclic AMP-responsive element-binding protein 1",0.00259334362081012,-0.376158985978486,-0.113235137918071,0.00575899406515598,2.23965336902546,"Unchanged"
"P16234","PDGFRA","Platelet-derived growth factor receptor alpha",0.331782459217522,-0.117289697127815,-0.0353077170178157,0.410514538033814,0.386671458091281,"Unchanged"
"P16278","GLB1","Beta-galactosidase",9.3223996528097e-09,-0.464826952807043,-0.139926855588006,7.34392009220769e-08,7.13407205725644,"Unchanged"
"P16284","PECAM1","Platelet endothelial cell adhesion molecule",0.0349740834807181,-0.187869167864186,-0.0565542547875516,0.0578465486933905,1.23772254731083,"Unchanged"
"P16298","PPP3CB","Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform",2.50287182360274e-09,0.817959370302821,0.246230305695571,2.33770941464684e-08,7.63120947412311,"Unchanged"
"P16333","NCK1","SH2/SH3 adapter protein NCK1",2.2783951822903e-06,-0.339563219417728,-0.102218714468966,1.042716718147e-05,4.98183366324744,"Unchanged"
"P16383","GCFC2","Intron Large complex component GCFC2",0.959580847140277,-0.00481202222165855,-0.00144856302852088,0.969185864673892,0.0135929285614564,"Unchanged"
"P16389","KCNA2","Potassium voltage-gated channel subfamily A member 2",0.0122019017881404,0.354437030317774,0.106696177699714,0.0227872416758742,1.6423082416229,"Unchanged"
"P16401","H1-5","Histone H1.5",7.74317248092886e-10,-1.74080187914282,-0.524033582130212,8.16111435948664e-09,8.0882505364504,"Downregulated"
"P16402","H1-3","Histone H1.3",9.70453591599866e-06,-0.775578162484845,-0.233472290889891,3.8312351700446e-05,4.4166611892025,"Unchanged"
"P16403","H1-2","Histone H1.2",9.36326583422379e-05,-0.959192616111778,-0.288745749069051,0.000296603820750481,3.52782325883642,"Unchanged"
"P16435","POR","NADPH--cytochrome P450 reductase",0.000158449713266202,-0.185994327048967,-0.0559898714650755,0.000474866901540839,3.32342809990443,"Unchanged"
"P16452","EPB42","Protein 4.2",0.882474724771088,-0.0216924113701369,-0.0065300665006936,0.910957571001974,0.0405018503692977,"Unchanged"
"P16519","PCSK2","Neuroendocrine convertase 2",4.02411004648014e-06,0.595815818127067,0.179358433147323,1.73472111009304e-05,4.76077033648311,"Unchanged"
"P16591","FER","Tyrosine-protein kinase Fer",0.603162472733463,-0.0501375001608277,-0.0150928914560168,0.67220677842389,0.172497112489498,"Unchanged"
"P16615","ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2",1.33998108838249e-14,0.488882491555184,0.147168294313053,4.57251962486163e-13,12.3398444218929,"Unchanged"
"P16870","CPE","Carboxypeptidase E",1.30238582239867e-10,0.652180291625054,0.196325830360024,1.64119661312505e-09,8.78483938794118,"Unchanged"
"P16885","PLCG2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",0.947855098564649,0.00587245828138006,0.0017677860909808,0.960959728549217,0.0172948121600942,"Unchanged"
"P16930","FAH","Fumarylacetoacetase",0.12090886306584,-0.146320302181625,-0.0440467999312869,0.172408935273653,0.763440230161635,"Unchanged"
"P16949","STMN1","Stathmin",2.7111911908631e-06,0.46082904184345,0.13872336446797,1.21352213497528e-05,4.9159522976098,"Unchanged"
"P16989","YBX3","Y-box-binding protein 3",1.72447344777018e-15,-1.06179293907695,-0.319631523846379,7.87204998376149e-14,13.1039121570052,"Downregulated"
"P17017","ZNF14","Zinc finger protein 14",0.447856825782499,0.0812805074419138,0.0244678708028055,0.52860909248609,0.276865370938371,"Unchanged"
"P17026","ZNF22","Zinc finger protein 22",0.00104031716417302,-0.434382362895271,-0.130762120818873,0.00256470179279136,2.59096312461617,"Unchanged"
"P17028","ZNF24","Zinc finger protein 24",0.197669915624722,-0.112810875206526,-0.0339594572742706,0.264776278352353,0.577120926491227,"Unchanged"
"P17031","ZNF26","Zinc finger protein 26",0.0577991985819577,-0.414893299065255,-0.124895328018628,0.0900628010194623,1.04545455028471,"Unchanged"
"P17050","NAGA","Alpha-N-acetylgalactosaminidase",3.84998870651574e-10,-0.788687743267379,-0.237418667936014,4.31511742341675e-09,8.3650073817221,"Unchanged"
"P17096","HMGA1","High mobility group protein HMG-I/HMG-Y",1.45455984941036e-05,-0.492672688533106,-0.148309257292883,5.52716705732392e-05,4.25749740877131,"Unchanged"
"P17152","TMEM11","Transmembrane protein 11, mitochondrial",0.000289611728191908,0.190897368014317,0.0574658338656153,0.000816146215219471,3.0882320290225,"Unchanged"
"P17174","GOT1","Aspartate aminotransferase, cytoplasmic",0.000150419245640244,0.568582359391907,0.171160345182362,0.000452768497903145,3.34412379750611,"Unchanged"
"P17252","PRKCA","Protein kinase C alpha type",4.82436917627571e-05,-0.22475997235729,-0.0676594935041516,0.00016253361061617,3.78905681686497,"Unchanged"
"P17301","ITGA2","Integrin alpha-2",0.00212661240723979,-0.283162236985787,-0.0852403269720348,0.00480772034211345,2.31806080252971,"Unchanged"
"P17302","GJA1","Gap junction alpha-1 protein",0.000136381691572898,0.625298820144544,0.188233701116805,0.000414717413660596,3.3822477285667,"Unchanged"
"P17405","SMPD1","Sphingomyelin phosphodiesterase",0.244139260148723,-0.128306581244186,-0.0386241295955977,0.316861592958981,0.499130398792773,"Unchanged"
"P17480","UBTF","Nucleolar transcription factor 1",0.00688200570223865,-0.397424947379753,-0.119636830186485,0.0136865739485087,1.86370525175431,"Unchanged"
"P17568","NDUFB7","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7",7.13404832775974e-11,0.759966472403662,0.228772703892446,9.62328671687825e-10,9.01667657461292,"Unchanged"
"P17600","SYN1","Synapsin-1",4.34724959091609e-13,1.61445627732963,0.485999766164225,1.03329625621326e-11,10.9857751441217,"Upregulated"
"P17600-2","SYN1","Isoform IB of Synapsin-1",4.38727434917932e-07,1.06189761784517,0.319663035295522,2.3830955152792e-06,5.62285855063408,"Upregulated"
"P17612","PRKACA","cAMP-dependent protein kinase catalytic subunit alpha",0.58280956423645,-0.0779726127034062,-0.0234720952640156,0.653220540858838,0.184940167105323,"Unchanged"
"P17655","CAPN2","Calpain-2 catalytic subunit",2.18077542924851e-06,-0.273893862807679,-0.0824502683333866,1.002139002254e-05,4.99907203523024,"Unchanged"
"P17661","DES","Desmin",0.000212857327930666,-0.396851485435486,-0.119464200939889,0.000621705746366983,3.20641511847077,"Unchanged"
"P17677","GAP43","Neuromodulin",1.82812774959757e-10,0.920015096282532,0.276952140444728,2.23031585450904e-09,8.65163362836139,"Unchanged"
"P17812","CTPS1","CTP synthase 1",0.189670738843834,0.0754375206967657,0.0227089565282489,0.25550134900343,0.592606802522619,"Unchanged"
"P17844","DDX5","Probable ATP-dependent RNA helicase DDX5",0.000362056996868954,-0.390139849760997,-0.117443797281899,0.00099880647658247,3.00051865020644,"Unchanged"
"P17858","PFKL","ATP-dependent 6-phosphofructokinase, liver type",0.362790978057113,-0.0501870395977324,-0.0151078043124934,0.442840129581668,0.353753030823572,"Unchanged"
"P17900","GM2A","Ganglioside GM2 activator",2.60437729899655e-11,-0.79685069331214,-0.239875960752594,3.92822160218451e-10,9.40580402040361,"Unchanged"
"P17931","LGALS3","Galectin-3",8.375083586466e-06,0.556206751633708,0.167434916032572,3.3408247199948e-05,4.47614630949684,"Unchanged"
"P17980","PSMC3","26S proteasome regulatory subunit 6A",0.768043189490244,-0.0181568410626252,-0.00546575378635365,0.815353591469506,0.0886540114787715,"Unchanged"
"P17987","TCP1","T-complex protein 1 subunit alpha",0.984426705429138,-0.000733506755816293,-0.0002208075355229,0.988297885307755,0.00511213390773462,"Unchanged"
"P18031","PTPN1","Tyrosine-protein phosphatase non-receptor type 1",0.0237118604655346,-0.181071869652579,-0.054508064136385,0.0410977757578401,1.38618168182796,"Unchanged"
"P18074","ERCC2","General transcription and DNA repair factor IIH helicase subunit XPD",0.00403854032647324,-0.257520859776273,-0.0775215033018361,0.00852869438430761,2.06911744774101,"Unchanged"
"P18077","RPL35A","Large ribosomal subunit protein eL33",0.000778173298103817,-0.283838994642034,-0.0854440513263603,0.00197931680584118,2.70348468784661,"Unchanged"
"P18084","ITGB5","Integrin beta-5",0.0010330752426434,-0.344644541283993,-0.103748344768335,0.00254958383370604,2.59353070328178,"Unchanged"
"P18085","ARF4","ADP-ribosylation factor 4",7.63980469536425e-08,-0.344191945638078,-0.103612099903008,4.91242292585315e-07,6.3087042504871,"Unchanged"
"P18124","RPL7","Large ribosomal subunit protein uL30",0.00454538653071869,-0.240456233343654,-0.0723845388808173,0.00943431176038662,2.02528977642841,"Unchanged"
"P18206","VCL","Vinculin",1.87873225068774e-11,-0.68729784081965,-0.206897266041803,2.99078554364679e-10,9.52421472723948,"Unchanged"
"P18433","PTPRA","Receptor-type tyrosine-protein phosphatase alpha",0.0081021739502205,-0.10704920376749,-0.0322250213459601,0.0158569804198949,1.79977951007203,"Unchanged"
"P18505","GABRB1","Gamma-aminobutyric acid receptor subunit beta-1",1.28729697744361e-17,1.01956330165898,0.306919136277557,1.30490265669395e-15,14.8844218846763,"Upregulated"
